fsd_no;fsd_vr;fsd_id;syvu;ika;ika5;sukup;tyvo;lammas;sose;lisco_1;ltytyy;toimi2;toimi;tysuhpy;taikao;tsuhaika;vuokraty;vuoro;saanai;ylipa;ylipato;ylitunn;ylipatot;ylitu;pylitu;sivutyo;sivutunn;svuokra;k2;k3;k5_9;k41a;k41a_1;k41b;k41b_1;k41c;k41c_1;k21c_1;k21c_4;k21c_5;k21c_6;k26_1;k26_2;k26_3;k20b_1;k20b_2;k20b_3;k20b_5;k20b_7;k32a;k33_1;k33_2;k33_3;k33_4;k33_5;k33_7;k33_6;k33_8;k9a_07;k9a_07c;k9a_07b;k9a_09b;k9a_10b;k13_1;k13_2;k22_6;k22_8;k22_10;k20a_02;k20a_09;k21b_1;k21b_2;k52a;k52b;k52c;k53;k21b_4;k46a;k46b;k47;k48;k11a_1;k11a_2;k11a_3;k11a_4;k42e;k42a;k43a;k43e;k43g;k21c_8;k21c_9;k28a;k28b;k32;k55;k56a;k56b;k56c;k56d;k57a;k57b;k57c;k22_1;k22_2;k23;k24;k25_1;k25_4;k25_6;k25_7;k25_8;k25_9;k40;tb_paino
3493;1;1399;1969;50;8;2;1;1; ;5;3; ;9; ;1; ;2;1;40;2;2;0;0;0;0;2; ; ;1;2;1;2; ;1;2;2; ;4;3;1;3;4;2;2;2;1;2;2;1;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;3;2; ;2;1;1;2;1;1;2;1;1;3;4;4;4;2;2;5;3;5;2;1;1;1;2;1;3;1;1;1;5;5;4;2;4;1;3;2;2;1;2;3;8;2;1,01585836682452
3493;1;1400;1976;43;6;2;1;1; ;3;2; ;4; ;1; ;2;2;37;2;2;0;0;0;0;2; ; ;4;2;2;1;2;1;2;2; ;1;2;2;4;2;1;3;2;2;2;3;3;2;2;2;2;2;2;3; ;2;1;1;3;3;3;1; ;1;1;1;1;3;1;4;2;1;1;1;1;1;1;2;1;3;4;4;1;1;1;3;5;3;4;2;1;1;0;1;2;2;3;3;4;4;4;4;4;1;2;2;2;2;2;2;8;2;1,09883794960672
3493;1;1401;1968;51;8;2;1;1; ;9;3; ;2; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;99;2;2;2; ;1;3;1;3;4;3;1;5;3;2;3;2;2;3;3;2;1;2;2;2;2;2;2;2;2;1;1;1;3;1;1; ;2; ;3;2;3;2; ;2;2;2;2;1;2;2;2;2;3;4;3;3;2;1;5;5;5;2;2;2;2;1;2;3;2;3;3;4;4;3;5;1;1;2;2;3;2;3;3;7;2;1,01585836682452
3493;1;1402;1974;45;7;2;1;1; ;5;3; ;2; ;2; ;2;1;15;2;2;0;0;0;0;2; ; ;1;2;2;2; ;2; ;2; ;4;1;1;2;3;2;3;1;2;1;2;1;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;2; ;9;3;2;2; ;2;2;2;1;1;1;3;2;1;3;3;3;2;2;4;5;2;2;2;3;1;2;0;2;2;2;2;1;4;4;4;3;3;3;3;4;3;3;3;2;9;2;1,06011702183092
3493;1;1403;1958;61;10;2;2;1; ;8;3; ;2; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;1;2;2;2; ;2; ;2; ;4;2;1;2;4;4;1;2;3;2;2;2;2;2;2;2;2;3;3; ;2;1;1;1;1;1;2;2;2; ;2;2;2;2; ;2;2;2;2;3;2;2;2;2;4;4;4;4;2;1;5;5;5;3;3;2;2;0;1;2;2;2;2;3;5;6;1;3;5;3;9;9;9;3;3;9;2;,875480312507138
3493;1;1404;2001;18;1;2;1;1; ;9;3; ;2; ;2; ;2;1;12;2;2;0;0;0;0;2; ; ;3;2;1;2; ;2; ;2; ;1;2;3;1;2;3;2;2;2;2;2;2;1;2;2;2;2;3;2;2;1;3;2;3;1;1;2;2;2; ;2;1;3;1;1;1;1;1;1;1;2;2;1;1;4;4;3;4;2;1;5;4;5;1;1;3;4;3;4;3;3;3;2;4;4;2;4;3;2;3;2;2;2;2;3;7;2;1,72439216952644
3493;1;1405;1966;53;8;2;1;1; ;2;1; ;3; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;5;1;2;2; ;1;2;2; ;3;3;3;3;3;2;1;3;1;3;3;3;1;2;1;2;2;1;1;2;1;2;3;1;1;1;2;1;2; ;1;2;2;1;3;2;1;1;1;2;1;1;1;1;1;3;3;3;1;2;2;3;3;3;2;2;2;1;4;4;2;3;1;4;4;4;4;4;2;4;4;3;2;3;3;8;2;,928282494997866
3493;1;1406;1961;58;9;2;1;1; ;3;2; ;4; ;1; ;2;2;39;2;2;0;0;0;0;2; ; ;3;3;2;1;3;2; ;2; ;4;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2; ;2;2;1;1;1;1;1; ;1;1;1;1;3;2; ;2;1;2;1;1;1;2;2;1;3;3;4;3;2;3;5;5;5;3;2;3;2;5;4;3;3;2;3;4;4;3;4;4;4;3;4;3;3;3;3;8;2;,885770815551898
3493;1;1407;1989;30;4;2;1;1; ;2;2; ;4; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;6;3;3;3; ;1;3;2; ;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;1;1;2;3;1;1; ;1;2;3;1;3;2; ;2;2;2;1;2;2;2;2;1;2;3;4;4;2;2;5;2;2;3;2;1;2;3;3;3;3;3;1;3;3;3;4;4;2;3;3;2;2;2;4;8;2;1,16780329687969
3493;1;1408;1963;56;9;2;1;1; ;9;2; ;4; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;3;2;2;1;3;1;2;2; ;1;4;4;1;3;2;3;3;3;4;3;4;2;2;1;2;2;1;1; ;1;2;2;2;1;1;1; ;1;2;2;1;4;2; ;2;1;1;1;2;1;2;1;2;3;3;3;3;2;1;5;3;2;2;2;1;2;40;1;4;2;3;4;4;4;4;4;4;1;3;3;2;2;2;3;10;2;,875480312507138
3493;1;1409;1962;57;9;2;1;1; ;4;1; ;3; ;2; ;2;2;30;2;2;0;0;0;0;2; ; ;11;4;3;1;3;1;1;1;1;2;2;3;2;3;3;2;5;3;3;5;5;1;2;2;2;2;3;3;3;2;1;1;2;1;1;1; ;1;1;1;1;3;1;2;2;1;1;2;3;3;3;2;1;3;2;4;2;2;3;1;2;5;3;3;1;1;2;2;2;2;1;1;5;4;4;4;4;5;3;3;3;2;3;4;8;2;,885770815551898
3493;1;1410;1959;60;9;2;1;1; ;3;3; ;1; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;10;2;2;2; ;2; ;2; ;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;1;1;1;3;1;1;2;2;1;2;1;2;2;2;1;3;2;4;4;2;2;5;5;5;3;3;2;2;5;2;2;2;2;3;2;3;3;4;4;4;3;3;3;3;3;3;7;2;,834996011445105
3493;1;1411;1960;59;9;2;1;1; ;5;3; ;2; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;3;3;1;1;2;1;2;1;2;2;2;1;3;2;1;2;1;1;1;2;3;2;2;1;2;2;2;2; ;2;2;1;2;3;2;1; ;1;2;2;1;4;2; ;1;1;1;3;1;2;2;1;1;3;3;4;4;2;1;5;4;5;2;3;2;2;2;3;3;2;3;1;4;4;3;3;3;3;3;3;3;3;3;3;8;2;,91973896751354
3493;1;1412;1999;20;2;2;1;1; ;5;3; ;2; ;2; ;2;1;20;1;2;6;0;27;0;2; ; ;9;1;1;2; ;1;3;1;3;2;1;1;1;1;1;2;1;2;2;2;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2; ;2;1;3;1;2;2;1;1;1;2;2;2;1;2;4;4;3;3;2;2;5;3;5;1;2;1;1;3;1;4;4;2;2;3;2;2;2;3;2;3;3;2;3;3;2;8;2;1,72439216952644
3493;1;1413;1984;35;4;2;1;1; ;3;3; ;2; ;2; ;2;2;30;2;2;0;0;0;0;2; ; ;6;1;2;1;2;2; ;3; ;3;1;1;2;1;1;1;1;1;1;1;2;9;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;2;1;6;2;1;2;1;1;1;2;1;1;2;2;2;1;2;1;1;4;5;4;3;1;1;0;2;2;1;2;1;4;4;4;3;3;2;3;3;2;2;2;3;9;2;1,24562986836529
3493;1;1414;1964;55;9;2;1;1; ;7;3; ;1; ;1; ;2;1;40;2;2;0;0;0;0;2; ; ;11;1;1;3; ;1;2;3; ;1;3;4;4;3;2;3;3;2;3;3;4;1;2;2;2;2;3;3;2;3;2;2;9;1;1;1; ;1;1;2;2;2;2; ;2;2;2;2;1;2;2;2;2;3;3;4;4;2;1;5;5;5;1;2;1;2;0;1;2;2;1;1;2;4;3;2;4;3;4;4;4;3;3;3;9;2;,875480312507138
3493;1;1415;1975;44;6;2;1;1; ;4;3; ;1; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;5;2;1;1;3;2; ;2; ;4;2;1;1;2;1;3;2;4;2;4;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;1;1;1;2;2;2; ;2;2;2;2;3;2;2;2;2;3;3;4;4;2;3;5;4;5;4;2;2;1;14;1;3;3;3;1;4;4;4;4;4;2;3;3;3;2;3;3;7;2;1,11887775299258
3493;1;1416;1978;41;6;2;1;1; ;6;3; ;2; ;1; ;2;2;39;2;2;0;0;0;0;2; ; ;4;2;2;1;3;1;3;2; ;1;2;3;3;2;2;4;3;2;2;2;3;2;2;2;1;1;1;1; ;2;3;2;2;1;1;1; ;1;1;2;2;2;1;2;2;2;2;2;1;1;2;1;1;2;2;2;3;2;2;4;3;3;2;2;3;3;3;4;2;2;2;2;4;5;4;3;3;4;3;3;3;3;3;5;7;2;1,10858724994782
3493;1;1417;1963;56;9;2;1;1; ;5;3; ;2; ;1; ;2;1;38;2;2;0;0;0;0;2; ; ;3;2;1;2; ;2; ;1;3;1;2;3;2;3;3;3;2;3;2;2;3;2;2;2;2;2;1;2; ;2;2;1;2;1;1;1; ;2; ;1;2;4;2; ;1;1;1;2;1;1;1;2;1;2;2;3;4;2;1;5;1;1;2;4;3;1;2;1;2;2;2;4;4;4;4;4;4;2;3;3;4;3;3;3;8;1;,688476333167607
3493;1;1418;1990;29;3;2;1;1; ;9;2; ;4; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;8;2;3;2; ;2; ;1;3;3;1;1;5;2;1;1;2;1;3;2;2;1;2;2;2;2;1;1;2;2;2;1;1;1;1;1; ;2; ;3;1;2;2; ;2;1;2;1;1;2;2;2;2;4;3;3;2;2;4;5;4;5;2;3;1;1;10;2;2;2;1;1;4;4;5;5;5;2;1;3;3;3;3;3;9;2;1,10234334132846
3493;1;1419;1994;25;3;2;1;1; ;3;3; ;1; ;1; ;1;2;38;2;2;0;0;0;0;2; ; ;7;4;1;1;3;1;3;3; ;3;3;2;3;3;2;2;2;3;3;4;3;1;1;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;1;1;1;2;2; ;1;1;1;1;3;2;2;2;2;4;1;3;4;2;2;5;5;5;3;4;2;2;6;3;3;2;2;2;3;3;4;3;2;2;4;3;3;3;3;3;7;2;1,14660199633486
3493;1;1420;1986;33;4;2;1;1; ;3;2; ;4; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;4;2;2;2; ;2; ;2; ;2;1;1;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;3;1;1; ;1;1;1;1;2;1;3;2;1;1;1;1;1;2;2;1;3;3;2;4;2;2;5;4;5;2;2;2;2;0;2;2;2;2;2;4;4;3;4;4;1;3;3;2;2;3;3;8;2;1,0925940409874
3493;1;1421;1980;39;5;2;1;1; ;2;2; ;4; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;3;3;2;1;2;2; ;2; ;2;2;4;4;2;2;3;3;3;3;3;3;2;2;2;2;2;1;1; ;2;2;3;1;1;1;2;1;1;1;1;2;3;2; ;2;1;1;1;2;1;1;1;1;2;3;4;2;1;2;2;2;2;4;2;1;3;0;4;4;4;4;2;4;3;3;4;1;2;3;2;2;2;3;2;7;1;,867975550743281
3493;1;1422;1970;49;7;2;1;1; ;5;3; ;9; ;2; ;2;1;25;2;2;0;0;0;0;1;10;2;1;2;2;2; ;2; ;2; ;4;2;1;1;2;1;4;1;2;1;2;1;1;2;2;3;3;2;2;2;2;1;1;1;3;1;1; ;2; ;3;2;2;2; ;2;2;2;1;1;2;2;2;2;3;3;3;4;2;2;5;5;5;2;2;1;2;0;3;2;2;2;1;4;4;4;4;4;2;4;3;3;2;2;4;8;2;,828854387484987
3493;1;1423;1994;25;3;2;1;1; ;5;2; ;4; ;1; ;2;2;39;1;2;1;0;4,4;0;2; ; ;3;1;2;1;2;1;2;1;2;2;2;2;4;3;2;2;2;2;3;3;3;2;2;2;2;2;1;1; ;2;1;1;1;1;1;1; ;2; ;2;2;3;2; ;1;2;2;2;2;1;2;2;2;3;4;3;2;2;1;5;3;4;2;3;1;2;10;2;2;2;2;1;4;4;4;2;3;2;2;3;3;4;4;5;5;2;1,14660199633486
3493;1;1424;1964;55;9;2;1;1; ;3;2; ;4; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;5;3;2;2; ;1;2;1;1;2;1;1;1;3;1;1;2;2;2;1;5;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;3;1;3;2;2;1;2;1;1;1;1;2;3;2;5;4;1;1;5;4;5;4;2;1;1;10;2;2;2;4;1;4;4;4;3;3;1;3;4;3;2;3;4;7;1;,712695184788142
3493;1;1425;1983;36;5;2;1;1; ;5;3; ;2; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;3;3;2;2; ;2; ;2; ;4;1;1;1;2;2;2;3;2;3;3;1;2;2;2;2;2;2;2; ;2;1;2;2;2;1;1; ;2; ;2;1;3;2; ;2;2;2;2;2;1;1;1;1;4;3;3;4;1;4;4;2;5;3;4;1;1;2;1;1;2;2;1;4;4;5;4;4;1;3;4;3;3;3;3;7;2;,999810077576335
3493;1;1426;1960;59;9;2;1;1; ;9;2; ;4; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;6;2;2;2; ;2; ;1;2;3;2;2;2;2;1;2;1;3;1;2;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;2; ;1;2;3;2; ;2;2;2;2;2;2;2;2;1;4;3;3;4;1;1;5;4;5;2;3;2;2;3;2;1;2;3;1;3;3;2;2;3;2;3;4;3;3;3;4;7;2;,722444485129249
3493;1;1427;1956;63;10;2;1;1; ;3;2; ;4; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;5;1;2;2; ;1;2;1;2;3;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2; ;2;2;1;2;1;1;2;1;2; ;2;1;3;1;1;2;2;2;2;1;1;2;2;2;3;2;2;4;2;3;5;4;5;3;2;2;2;14;2;2;1;4;1;5;5;4;4;4;1;3;4;3;3;3;3;9;2;,732734988174008
3493;1;1428;1963;56;9;2;1;1; ;3;2; ;4; ;1; ;2;2;40;2;2;0;0;0;0;2; ; ;5;2;2;2; ;1;2;1;1;1;3;3;5;2;2;2;3;2;2;2;3;2;2;1;2;2;1;2; ;1;1;2;2;3;3;1; ;1;1;3;1;4;1;3;2;1;1;1;1;1;1;1;2;3;1;3;4;1;1;5;5;2;3;1;1;2;1;4;4;4;3;2;3;3;3;4;4;1;2;5;3;4;3;5;99;2;,885770815551898
3493;1;1429;1978;41;6;2;1;1; ;2;3; ;2; ;2; ;2;2;20;2;2;0;0;0;0;1;9;2;1;2;3;3; ;2; ;1;1;4;1;1;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;9;1;1; ;2; ;1;2;2;2; ;1;1;1;1;1;1;1;2;2;3;1;3;1;2;3;1;1;5;3;2;3;2;0;2;3;2;2;2;3;4;4;3;3;1;3;3;2;2;2;3;8;2;1,02101137812117
3493;1;1430;1958;61;10;2;1;1; ;3;2; ;4; ;1; ;2;2;37;2;2;0;0;0;0;2; ; ;4;2;2;2; ;2; ;1;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;3;1;3;2;1;2;2;2;1;2;2;1;3;3;4;4;2;3;5;4;4;4;2;1;2;0;2;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;8;2;,732734988174008
3493;1;1431;1989;30;3;2;1;1; ;9;3; ;2; ;2; ;2;2;25;2;2;0;0;0;0;2; ; ;1;2;2;2; ;2; ;2; ;3;3;2;2;3;2;3;2;3;2;3;2;2;2;2;2;2;2;2; ;2;2;2;1;1;1;1; ;1;2;1;2;3;2; ;2;2;2;2;3;2;2;2;2;4;1;4;4;2;2;5;4;5;2;2;1;1;5;3;4;5;3;2;4;2;4;3;3;1;4;4;3;3;2;3;8;2;1,10234334132846
3493;1;1432;1978;41;6;2;1;1; ;2;2; ;4; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;2;2;2;2; ;2; ;2; ;2;2;3;1;2;1;1;4;2;2;2;3;2;2;2;2;2;2;2; ;2;1;1;1;2;2;1; ;1;2;1;1;2;1;10;2;2;2;2;2;2;2;2;1;4;4;4;4;1;2;5;3;5;3;2;2;2;5;2;2;3;2;2;3;3;4;4;4;1;3;3;3;3;3;3;9;2;,867975550743281
3493;1;1433;1975;44;6;2;1;1; ;3;3; ;2; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;1;2;2;2; ;2; ;2; ;1;2;3;1;3;3;2;2;1;2;2;3;2;1;2;1;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;3;1;8;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;4;5;5;3;2;2;3;25;2;2;2;2;2;4;4;4;4;4;1;3;3;3;3;3;4;8;2;,945802122228827
3493;1;1434;1963;56;9;2;1;1; ;4;3; ;2; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;4;3;2;1;3;1;2;2; ;1;2;2;2;1;2;1;2;1;2;1;3;2;2;2;2;2;3;3; ;2;1;1;1;1;1;1; ;1;1;2;1;3;2; ;2;1;1;2;1;1;2;2;1;4;3;4;3;2;2;5;4;5;3;2;2;2;6;3;3;3;2;2;3;3;3;4;4;2;3;3;3;2;2;2;8;2;,76670314013565
3493;1;1435;1978;41;6;2;1;1; ;2;2; ;4; ;1; ;2;2;45;2;2;0;0;0;0;2; ; ;5;2;2;1;3;1;2;1;2;2;3;2;1;1;1;2;2;2;2;2;3;2;2;2;2;2;2;2; ;2;2;2;2;1;1;2;1;1;1;1;1;2;1;5;1;1;1;1;2;1;1;2;2;2;2;3;2;1;3;2;4;4;3;2;2;4;2;2;3;2;3;2;4;4;4;4;4;1;3;3;2;2;2;2;8;2;,921983506090738
3493;1;1436;1980;39;5;2;1;1; ;3;2; ;4; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;5;3;2;1;1;1;1;2; ;2;1;2;2;4;1;3;3;1;2;2;2;2;1;2;2;2;1;1; ;2;2;1;3;3;3;1; ;2; ;3;1;3;2; ;2;2;1;2;1;1;2;2;1;3;4;2;3;1;1;5;2;5;2;2;3;3;0;2;3;1;3;1;4;4;4;4;4;2;3;3;2;2;2;3;7;2;,945802122228827
3493;1;1437;1961;58;9;2;1;1; ;9;3; ;2; ;2; ;1;2;25;2;2;0;0;0;0;2; ; ;3;2;1;2; ;2; ;2; ;4;3;1;1;3;1;3;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;2;2;2; ;2;9;2;2;1;2;2;2;2;1;1;1;1;2;4;5;2;5;2;4;2;1;0;1;1;1;1;1;5;5;5;4;4;1;3;1;1;1;1;2;10;2;,637701529060814
3493;1;1438;1967;52;8;2;1;1; ;3;3; ;2; ;2; ;2;2;24;2;2;0;0;0;0;1;20;2;3;2;2;1;3;2; ;2; ;4;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;3;3;2;1;2; ;1;1;1;1;6;2;1;1;1;1;1;1;1;1;1;1;2;1;1;4;2;1;5;1;1;3;2;0;2;2;1;3;2;5;5;4;4;4;1;2;2;2;2;2;3;9;2;,873113042491389
3493;1;1439;1958;61;10;2;1;1; ;5;3; ;2; ;2; ;2;2;20;2;2;0;0;0;0;2; ; ;2;2;2;2; ;2; ;1;3;3;3;3;4;3;2;2;2;2;2;3;3;1;2;2;2;2;1;1;2;2;1;1;1;1;1;1; ;2; ;1;2;2;1;1;2;2;2;2;1;2;2;2;2;3;3;4;4;2;4;5;4;5;2;2;2;2;0;1;2;2;2;1;4;5;3;2;2;2;4;4;3;2;4;3;8;2;,76670314013565
3493;1;1440;1961;58;9;2;1;1; ;2;3; ;2; ;1; ;2;2;35;2;2;0;0;0;0;2; ; ;4;2;2;2; ;2; ;2; ;3;2;1;1;1;1;1;2;2;1;2;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1; ;1;2;1;1;2;1;11;2;2;2;2;1;2;2;2;1;3;2;2;3;1;3;5;4;5;4;3;2;3;110;2;2;3;2;1;4;4;4;4;4;3;2;3;4;4;4;3;10;2;,688876568650053
3493;1;1441;1989;30;3;2;1;1; ;2;3; ;2; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;5;1;1;3; ;1;3;2; ;2;3;2;3;1;2;9;1;1;2;1;3;1;1;2;1;2;2;2;2;2;1;1;1;1;1;1; ;1;1;1;1;2;1;2;2;1;1;1;2;1;2;2;1;3;3;3;4;1;2;5;4;5;4;2;1;1;0;1;2;2;2;2;4;4;4;2;2;1;4;3;3;3;2;3;9;2;1,02640870778951
3493;1;1442;1979;40;5;2;1;1; ;5;3; ;2; ;2; ;2;2;20;2;2;0;0;0;0;1;20;2;2;2;2;1;2;1;2;1;2;1;3;3;2;3;1;2;4;2;2;1;4;2;2;2;2;2;2;1; ;2;2;2;1;1;1;1; ;1;1;1;1;4;1;2;1;1;1;1;2;1;1;1;1;2;2;4;2;1;2;2;1;2;2;1;2;3;2;5;4;3;4;3;3;4;4;4;4;1;3;4;3;2;3;2;8;1;,945802122228827
3493;1;1443;1981;38;5;2;1;1; ;8;3; ;1; ;1; ;2;1;40;2;2;0;0;0;0;2; ; ;6;1;2;1;2;2; ;1;2;2;3;3;1;3;2;2;3;3;3;2;4;2;1;1;1;2;1;1; ;2;2;2;1;1;1;1; ;1;1;3;2;3;2; ;1;2;2;2;2;2;2;2;1;4;4;2;2;2;1;5;4;5;1;3;2;1;0;1;1;2;2;1;4;4;3;2;4;3;4;4;3;3;3;3;6;2;,955551422569933
3493;1;1444;1999;20;1;2;1;1; ;9;2; ;4; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;1;2;2;2; ;1;3;2; ;2;4;4;5;2;1;2;2;1;3;5;3;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2; ;1;1;2;1;1;1;2;2;1;1;1;2;2;1;2;1;4;4;2;1;5;5;5;1;1;1;2;0;3;3;3;2;2;3;3;3;5;5;2;3;3;3;3;3;3;7;2;1,57135634214855
3493;1;1445;1988;31;4;2;1;1; ;3;1; ;3; ;1; ;2;2;38;2;2;0;0;0;0;2; ; ;3;2;2;2; ;1;2;1;1;1;3;3;1;3;3;3;3;2;3;3;3;1;2;2;1;2;2;2;2;2;2;2;3;3;3;1; ;1;1;1;1;3;1;3;2;1;1;2;3;2;2;1;1;3;3;4;3;1;3;5;4;5;4;2;1;1;2;1;2;2;2;2;4;4;3;4;4;2;3;4;3;3;3;3;6;2;1,14660199633486
3493;1;1446;1984;35;4;2;1;1; ;3;3; ;2; ;1; ;2;2;35;2;2;0;0;0;0;1;4;2;2;1;2;1;2;2; ;1;3;3;1;2;2;3;1;2;1;2;1;2;2;2;2;2;2;2;2;2; ;2;1;1;2;1;1;1; ;1;1;1;1;2;1;12;2;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;3;3;2;1;2;3;4;3;2;3;1;4;4;3;3;3;1;3;2;2;3;3;3;9;1;1,0925940409874
3493;1;1447;1978;41;6;2;1;1; ;3;1; ;3; ;1; ;2;2;37;2;2;0;0;0;0;2; ; ;3;2;2;2; ;2; ;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2; ;2;2;2;2;1;2;1; ;1;1;1;1;3;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;3;4;5;4;4;2;2;0;2;2;3;3;1;4;4;4;4;4;1;3;3;3;2;3;3;10;2;,945802122228827
3493;1;1448;1961;58;9;2;1;1; ;5;3; ;2; ;1; ;2;1;39;2;2;0;0;0;0;2; ; ;2;2;2;1;3;1;2;2; ;3;3;1;2;4;1;3;2;3;3;3;1;2;2;2;2;2;2;2; ;1;1;1;2;1;1;1; ;1;2;1;1;2;2; ;2;2;2;2;3;2;2;2;1;4;4;3;4;2;2;5;3;5;2;4;2;1;4;2;1;2;1;1;4;4;2;4;4;3;3;2;3;2;3;2;8;2;,681960184067215
3493;1;1449;1960;59;9;2;1;1; ;9;2; ;4; ;2; ;2;1;19;2;2;0;0;0;0;2; ; ;8;2;3;1;9;1;3;3; ;2;3;2;2;2;3;2;2;3;3;2;2;1;2;2;2;2;2;2;3;2;2;2;2;1;1;1; ;2; ;3;1;4;2; ;2;2;2;2;2;1;2;2;2;3;4;2;4;2;1;5;4;4;1;3;4;4;2;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;4;8;2;,722444485129249
3493;1;1450;1981;38;5;2;1;1; ;3;3; ;2; ;2; ;2;2;26;2;2;0;0;0;0;2; ; ;4;2;2;1;3;2; ;2; ;1;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2; ;2;3;2;1;1;1;2;1;1;1;2;1;3;2; ;2;2;2;2;1;1;2;2;1;3;3;3;4;2;3;5;4;5;3;2;2;2;0;3;2;3;3;1;2;3;2;3;3;2;3;3;3;3;3;3;8;2;,999810077576335
3493;1;1451;1966;53;8;2;1;1; ;2;2; ;4; ;1; ;2;2;39;2;2;0;0;0;0;2; ; ;3;1;2;1;1;1;2;2; ;2;1;2;1;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2; ;2;1;1;2;2;2;1; ;1;1;1;1;2;1;3;2;2;2;2;1;1;2;2;1;2;3;3;3;1;1;4;4;5;4;1;2;2;2;4;4;3;3;3;3;3;3;4;4;1;4;3;2;2;2;4;8;2;,775246667619977
3493;1;1452;1981;38;5;2;1;1; ;4;3; ;1; ;1; ;2;2;40;1;2;3;0;13,5;0;2; ; ;3;1;1;2; ;1;3;2; ;3;2;2;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2;3; ;3;1;1;1;1;1;1; ;1;1;1;1;2;2; ;2;1;2;1;1;1;2;1;2;3;3;3;4;2;4;5;4;5;4;2;1;1;2;2;3;3;2;2;4;4;4;3;3;2;3;3;2;2;3;2;8;2;,945802122228827
3493;1;1453;2000;19;1;2;1;1; ;9;3; ;2; ;2; ;2;2;20;2;2;0;0;0;0;2; ; ;2;2;2;2; ;2; ;1;1;2;3;4;1;3;3;3;3;3;3;3;3;1;2;2;2;2;1;1;1;2;1;2;2;1;1;2;2;2; ;3;2;4;2; ;1;2;2;2;3;1;2;1;2;4;4;3;4;2;1;5;3;2;1;2;2;2;0;3;2;4;3;2;2;3;3;3;2;2;3;3;3;2;3;3;5;2;1,57135634214855
