fsd_no;fsd_vr;fsd_id;Syvu;ika;ika5;ika10;sukup;lisco2010_1;ltytyy_2012;toimi;palkansa;tysuhpy;taikao;tsuhaika;vuokraty;svuokra;sivutyo;sivutuni;vastaustapa;K2;K3;K62;K13_1;K13_2;K21c_4;K21c_5;K21c_10;K21c_11;K21c_12;K26_1;K26_2;K26_3;K20b_2;K20b_2a;K20b_5;K21b_1;K21b_2;K52c;K52a;K52b;K53;K63;K22_6;K22_8;K64;K42a;K43g;K43a;K43a_1;K43a_2;K43a_3;K20a_02;K20a_02a;K20a_09;K11a_1;K11a_2;K11a_3;K11a_4;K21b_4;K65;K47;K48;K66;K67;K67a;K67b_1;K67b_2;K67b_3;K67b_4;K67b_5;K67b_6;K67b_7;k67b_8;k67b_9;K9a_07;K9a_07c;K9a_07b;K9a_11;K9a_09b;K9a_10b;K21c_8;K21c_9;K28a;K28b;K32;K55;K56a;K56b;K56c;K56d;K57a;K57b;K57c;K57d;K69;K22_1;K22_2;K23;K68_1;K68_2;K68_3;K68_4;K68_5;K68_6;K68_7;K68_8;K40;tb_paino
3727;1,0;1087;1994;27;3;2;1;8;3;2;1;1;1;7;2; ;2; ;2;10;1;3;1; ;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2; ;1;1;5;5; ; ; ;1;1;1;2;2;2;4;2;1;2;2;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;4;1;1;5;1;1;1;1;1;5;5;4;3;2;4;4;1;0;1;0;0;0;0;0;0;2;1,3286388538039
3727;1,0;1088;1963;58;9;5;1;2;3;1;3;1;1;2;2; ;2; ;1;6;1;1;1; ;2;2;2;3;2;2;1;2;2;2;2;1;3;1;2;2;1;1;1;1;1;3;4;4;1;1;2;2; ;1;2;2;3;3;3;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;3;2;2;2;1;2;3;2;3;3;4;4;4;3;2;3;4;2;1;0;1;1;0;0;0;0;1;,5871044791743
3727;1,0;1089;1988;33;4;2;1;5;3;2;1;1;2;3;2; ;2; ;1;3;2;1;3;1;2;1;1;1;1;2;1;2;2;2;2;2; ;2;2;2;2;1;1;1;1;2;5;5; ; ; ;1;1;2;4;3;1;4;3;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;2;2;2;3;0;3;2;2;4;3;3;4;3;4;2;3;4;2;1;1;0;1;1;1;0;0;1;1,5672208284286
3727;1,0;1090;1982;38;5;3;1;8;3;1;1;1;1;0;2; ;2; ;2;9;1;1;2;1;1;2;1;2;1;2;2;2;2;1;2;1;3;2;1;1;1;1;1;1;2;2;4;5; ; ; ;1;1;2;3;3;3;3;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;0;2;2;2;2;1;4;4;4;4;2;3;3;2;1;1;0;1;1;0;0;0;2;,9836073550397
3727;1,0;1091;1964;56;9;5;1;8;3;2;1;1;1;26;2; ;2; ;2;7;1;3;1; ;1;3;1;1;3;1;1;2;2;2;2;2; ;2;2;2;2;9;2; ;2;1;5;5; ; ; ;2; ;3;3;3;3;3;1;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;3;2;2;1;1;1;2;4;2;1;0;2;2;2;3;1;2;4;3;2;2;3;3;2;1;0;0;0;0;0;0;0;2;,6530772204734
3727;1,0;1092;1974;47;7;4;1;2;3;2;3;1;1;26;2; ;1;5;1;4;2;1;2;1;2;2;2;3;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;4;2;3;1;1;1;1;2; ;0;0;0;0;0;0;0;0;0;1;2;2;1;1;1;4;1;1;3;0;4;3;2;3;2;4;4;4;3;2;3;3;3;1;1;0;0;1;0;0;0;1;,5309099803234
3727;1,0;1093;1983;38;5;3;1;2;3;2;3;1;1;11;2; ;2; ;2;1;1;1;1; ;2;1;1;2;1;2;2;2;1;3;2;1;1;2;1;1;1;2;1;1;2;2;4;3;2;3;2;1;1;2;2;2;2;2;2;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;2;2;1;3;3;2;3;2;4;4;3;4;2;4;4;2;1;1;1;1;0;0;0;0;1;,6380514561123
3727;1,0;1094;1993;28;3;2;1;7;3;1;1;1;1;8;2; ;2; ;2;6;2;1;1; ;2;1;2;1;1;2;2;2;2;3;3;2; ;2;2;2;1;1;1;1;1;4;5;5; ; ; ;2; ;2;2;2;2;4;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;4;1;1;1;3;4;1;1;0;1;1;2;2;1;4;3;3;3;2;4;4;2;1;0;0;1;0;0;0;0;2;1,1126386464007
3727;1,0;1095;1985;36;5;3;1;5;3;2;2;1;1;1;2; ;2; ;2;4;1;1;2;1;2;2;3;2;1;4;3;2;2;2;3;1;4;1;1;1;2;1;1;1;2;3;5;4;1;1;1;1;1;3;3;3;3;4;4;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;2;2;2;3;3;4;4;2;3;4;3;4;3;3;4;2;1;1;1;1;1;0;0;0;2;,9345781002944
3727;1,0;1096;1960;61;10;5;1;2;3;2;3;1;1;39;2; ;2; ;1;9;2;5;1; ;2;2;2;1;2;2;1;2;1;2;2;1;9;1;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;1;3;1;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;4;2;2;2;0;3;3;2;2;2;4;4;3;4;2;3;3;2;1;0;0;0;0;1;0;0;2;,3606650603020
3727;1,0;1097;1969;51;8;4;1;2;3;1;3;2;1;0;1; ;2; ;1;6;1;4;1; ;1;1;2;1;1;2;2;2;2;2;2;2; ;1;2;1;1;1;2; ;1;2;4;4;1;1;1;2; ;1;1;2;3;3;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;2;2;1;1;0;1;2;1;1;2;4;5;4;4;1;1;1;1;1;1;1;1;1;0;1;1;2;,5560388345852
3727;1,0;1098;1983;38;5;3;1;0;1;3;2;1;1;17;2; ;2; ;1;3;2;1;1; ;4;4;2;2;2;3;2;1;2;2;3;1;2;2;2;2;2;2;1;2;3;2;3;3;1;1;1;1;2;2;4;4;3;4;3;1;2;1;2;1;1;0;0;1;0;0;0;0;0;0;2;1;1;1;1;1;2;1;3;4;35;5;4;4;4;3;1;3;2;2;3;4;4;3;0;1;0;0;1;0;0;0;2;,8271063986495
3727;1,0;1099;1987;34;4;2;1;5;2;4;2;1;1;2;2; ;2; ;1;5;2;1;2;1;3;3;3;2;3;4;3;3;3;3;3;2; ;2;2;2;2;2;2; ;3;1;4;5; ; ; ;2; ;4;4;4;3;4;4;2; ; ; ;3; ;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;1;1;3;3;10;2;3;4;3;2;2;2;3;2;2;4;4;1;1;1;0;0;0;0;0;0;2;1,1901606006657
3727;1,0;1100;1986;35;5;3;1;8;3;1;1;1;1;11;2; ;2; ;1;9;2;1;1; ;1;1;1;2;1;2;1;1;1;1;2;2; ;2;2;2;2;1;2; ;1;4;5;5; ; ; ;1;1;2;3;3;3;4;2;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;3;2;2;999;2;2;1;2;1;4;4;4;4;2;3;3;2;1;1;0;0;0;0;0;0;2;1,0406089492055
3727;1,0;1101;1960;61;10;5;1;7;3;1;1;1;1;30;2; ;2; ;1;9;2;1;1; ;2;2;2;3;2;2;1;2;2;2;2;2; ;1;2;1;2;2;1;2;1;2;5;5; ; ; ;2; ;3;3;3;3;2;3;1;2;1;3;3; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;2;2;3;3;3;3;2;2;3;3;3;4;2;4;4;3;1;1;0;0;0;1;0;0;2;,5987492575845
3727;1,0;1102;1960;61;10;5;1;1;3;2;3;1;1;14;2; ;2; ;1;11;3;5;1; ;2;2;2;2;3;3;3;3;3;2;3;2; ;1;2;1;2;2;1;1;1;1;5;1;1;1;1;1;2;2;2;3;3;2;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;1;2;2;0;4;4;3;3;2;3;3;3;3;1;2;2;2;1;1;0;1;0;1;0;0;2;,4708103932237
3727;1,0;1103;1978;43;6;3;1;7;3;2;1;1;1;13;2; ;2; ;2;2;1;2;1; ;2;1;1;2;1;3;2;2;1;2;2;2; ;2;2;1;2;1;1;1;1;2;5;5; ; ; ;1;2;2;3;3;4;4;3;1;2;2;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;1;3;2;3;2;2;2;2;3;4;3;3;2;4;4;1;0;0;1;0;0;0;0;0;1;,9836073550397
3727;1,0;1104;1979;42;6;3;1;2;3;1;3;1;1;2;2; ;2; ;1;9;1;1;1; ;2;2;2;1;1;3;3;2;2;2;2;2; ;1;1;2;1;2;2; ;2;1;2;1;1;3;2;1;2;2;2;2;3;1;2;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;1;1;2;0;5;4;4;4;2;3;3;4;3;2;3;3;1;1;0;0;0;0;0;0;0;1;,9742540307654
3727;1,0;1105;1978;43;6;3;1;2;3;2;3;1;1;6;2; ;2; ;1;2;2;1;1; ;2;1;1;1;1;2;1;1;1;2;1;2; ;1;2;1;1;1;2; ;1;4;4;3;1;2;1;1;1;2;1;1;2;1;1;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;3;0;4;4;2;3;1;2;4;3;4;1;4;4;1;1;0;0;1;0;0;0;1;2;,7230679347724
3727;1,0;1106;1963;58;9;5;1;3;3;1;2;1;1;16;2; ;2; ;2;3;2;1;1; ;1;2;1;4;1;2;1;2;2;2;3;2; ;1;2;1;2;2;1;1;1;1;5;4;2;1;1;1;1;2;2;3;4;4;3;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;2;1;35;1;3;1;2;1;3;5;4;3;1;3;4;3;1;1;0;1;0;1;0;0;2;,6474043658192
3727;1,0;1107;1970;51;8;4;1;5;2;4;1;1;1;9;2; ;2; ;2;3;1;1;1; ;2;2;2;2;4;2;2;1;2;2;2;2; ;2;2;2;2;1;1;1;1;5;5;5; ; ; ;2; ;2;3;3;4;4;3;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;2;4;2;2;1;1;1;2;2;9;4;5;3;5;2;3;3;2; ; ; ; ; ; ; ; ;2;1,9195538873437
3727;1,0;1108;1965;56;9;5;1;8;3;2;1;1;1;3;2; ;2; ;2;4;1;3;1; ;3;2;2;3;1;3;3;2;3;4;3;2; ;2;2;2;1;1;2; ;2;5;4;5; ; ; ;1;3;3;4;1;4;4;4;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;2;2;1;3;3;2;0;1;1;3;3;3;4;4;2;2;2;2;4;1;1;0;0;0;0;0;0;0;2;,7226268353179
3727;1,0;1109;1959;61;10;5;1;4;3;2;2;1;1;18;2; ;2; ;1;3;1;5;1; ;1;1;1;1;1;2;1;1;2;2;1;2; ;2;2;1;1;1;1;1;1;1;5;1;1;2;1;1;1;3;3;2;3;2;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;2;2;0;2;2;2;2;1;4;4;4;4;2;4;4;3;1;0;0;0;0;1;0;0;2;,6571917044840
3727;1,0;1110;1986;34;4;2;1;3;3;1;2;1;1;3;2; ;2; ;1;2;1;4;2;1;2;2;1;3;1;3;2;2;2;2;2;1;3;1;2;2;2;2;2; ;2;4;4;5; ; ; ;1;1;2;3;3;1;4;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;2;2;0;2;2;3;4;1;3;4;4;4;2;4;4;2;1;0;0;0;0;0;0;0;1;,7362292013079
3727;1,0;1111;1976;45;7;4;1;7;3;1;1;1;1;2;2; ;2;0;2;4;1;2;1; ;1;1;1;1;1;2;1;1;1;1;1;2; ;2;2;1;2;1;1;1;1;4;5;5; ; ; ;2; ;2;3;2;4;3;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;4;2;1;0;1;1;1;1;1;4;4;4;4;2;4;4;1;1;0;0;0;0;0;0;0;2;,6532891831747
3727;1,0;1112;1971;49;7;4;1;2;3;2;3;1;1;3;2; ;2; ;1;6;2;5;2;1;2;1;2;3;2;2;2;3;3;3;3;1;1;2;2;2;2;2;1;1;1;3;5;1;2;1;1;1;2;3;3;3;4;2;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;2;2;2;2;3;3;3;3;3;3;2;2;3;3;3;2;1;0;0;1;1;0;0;0;2;,4645032246339
3727;1,0;1113;1993;28;3;2;1;5;3;2;1;1;1;3;2; ;2; ;1;2;2;1;1; ;2;2;2;2;2;3;2;2;2;2;2;2; ;2;2;2;2;2;2; ;2;4;5;5; ; ; ;2; ;2;3;2;3;3;3;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;4;4;4;1;1;1;2;2;2;2;0;1;2;2;2;1;3;3;3;3;2;3;3;2;0;1;0;0;0;0;0;0;2;1,3286388538039
3727;1,0;1114;1993;28;3;2;1;3;3;2;2;1;1;5;2; ;2; ;1;5;3;1;1; ;4;3;3;2;3;3;2;2;2;3;2;1;1;1;2;1;2;2;1;1;2;1;5;5; ; ; ;1;2;3;4;4;4;2;4;1;2;1;2;1;1;0;0;0;0;0;0;1;0;0;2;2;2;1;1;1;2;1;3;5;20;4;5;5;4;3;2;2;2;4;3;3;2;2;1;1;0;0;0;1;0;0;2;1,0800152677439
3727;1,0;1115;1966;55;9;5;1;2;3;2;3;1;1;17;2; ;2; ;1;8;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2;1;2;2;1;1;2;1;4;4;2;1;1;2; ;2;3;3;3;3;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;3;2;2;2;2;2;3;3;3;2;3;3;3;3;2;3;3;2;1;0;0;0;0;0;0;0;2;,4456815389620
3727;1,0;1116;1966;54;8;4;1;2;3;2;3;1;1;10;2; ;2; ;2;8;3;5;2;1;3;2;3;2;4;3;3;2;3;2;2;1;2;2;2;1;1;2;1;1;1;1;5;2;1;1;1;1;3;1;3;4;3;1;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;4;1;1;1;2;3;4;2;2;2;4;4;4;2;2;4;3;2;1;1;1;0;0;0;1;0;1;,4458935016634
3727;1,0;1117;1996;25;3;2;1;4;3;2;2;2;1;0;2; ;2; ;1;7;2;1;2;2;3;3;3;3;3;3;2;3;3;3;3;1;22;2;1;1;1;2;1;1;2;1;5;2;2;3;1;2; ;4;3;3;3;3;3;1;2;1;2;3; ;0;0;0;0;0;0;0;0;0;4;4;2;1;1;1;2;1;4;4;1;4;4;4;2;1;2;2;3;2;3;4;3;2;0;1;0;0;1;1;1;0;2;1,1307879538596
3727;1,0;1118;1973;48;7;4;1;2;3;2;3;1;1;0;2; ;2; ;1;5;1;5;2;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;3;5;1;2;2;1;1;1;1;2;2;2;1;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;1;1;0;2;1;1;2;1;4;4;4;4;1;4;4;1;0;0;0;0;0;0;1;0;1;,5309099803234
3727;1,0;1119;1991;30;4;2;1;2;3;1;3;1;1;1;2; ;2; ;2;4;1;5;2;1;2;1;1;1;2;2;1;2;1;2;1;1;10;1;1;1;1;1;1;2;1;2;4;2;2;3;3;2; ;3;2;1;3;1;1;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;2;0;2;2;2;2;1;4;4;4;4;2;4;4;1;1;0;1;0;0;0;0;0;1;1,1130726607912
3727;1,0;1120;1992;28;3;2;1;4;3;2;2;1;1;5;2; ;2; ;2;10;2;5;1; ;2;1;2;1;2;3;2;3;2;1;1;2; ;1;2;2;1;2;1;2;3;4;5;1;1;2;1;1;1;3;4;3;4;2;3;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;1;1;1;0;2;3;3;2;1;3;3;2;2;2;4;4;1;1;1;0;1;0;0;1;0;2;1,1307879538596
3727;1,0;1121;1965;56;9;5;1;7;3;9;1;2;1;0;2; ;2; ;2;1;9;1;1; ;1;1;1;3;1;3;2;2;2;3;3;2; ;2;2;1;2;1;1;1;1;4;4;5; ; ; ;2; ;2;1;1;1;4;3;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;1;1;4;1;1;1;1;2;2;1;65;2;2;2;2;1;3;3;1;3;2;8;1;1;1;0;0;1;0;0;0;0;2;1,2211785634065
3727;1,0;1122;1974;47;7;4;1;2;2;4;3;2;1;1;2; ;2; ;2;3;2;1;1; ;2;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;2;5;2;1;1;1;1;1;2;1;2;2;3;2;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;2;2;0;1;2;2;3;2;4;4;4;4;2;4;3;1;1;0;1;0;0;1;0;0;2;,8082892910698
3727;1,0;1123;1960;61;10;5;1;3;3;2;2;1;1;2;2; ;2; ;1;10;1;1;1; ;1;1;1;2;1;2;2;2;2;2;1;2; ;1;1;1;2;1;1;1;1;1;4;2;2;2;2;1;1;2;2;3;3;3;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;2;1;0;2;2;1;3;2;4;4;4;4;1;3;3;2;1;0;1;1;0;0;0;0;2;,5063636027479
3727;1,0;1124;1998;22;2;1;1;7;3;1;1;1;1;2;2; ;2; ;2;4;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;1;1;1;3;5;5; ; ; ;2; ;2;2;2;3;3;3;1;2;2;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;4;2;2;0;1;2;3;3;1;4;4;4;4;2;4;4;1;1;0;0;0;0;0;0;0;2;2,2976914590727
3727;1,0;1125;1993;28;3;2;1;4;3;2;2;1;1;1;2; ;2; ;1;2;3;1;2;1;2;2;2;2;2;3;3;1;1;2;2;1;18;1;1;1;1;1;1;1;1;2;4;4;2;1;1;1;2;2;2;2;3;3;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;4;2;1;2;0;3;3;3;3;1;3;3;4;3;2;4;4;1;1;1;0;0;0;0;0;0;2;,9659250286753
3727;1,0;1126;1978;42;6;3;1;2;3;2;3;1;1;21;2; ;2; ;1;3;3;5;1; ;2;2;2;1;2;3;2;2;2;2;1;2; ;1;1;1;2;2;1;1;2;1;4;1;1;1;3;1;3;3;2;3;3;1;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;1;2;3;0;4;3;3;3;3;3;4;4;4;1;4;4;3;1;1;0;0;0;0;0;0;2;,9746362079065
3727;1,0;1127;1985;35;5;3;1;3;3;1;2;1;1;3;2; ;2; ;1;7;3;1;1; ;3;3;3;2;3;2;1;3;3;3;4;1;3;1;2;1;2;2;1;1;1;1;2;4;3;2;1;1;1;3;3;3;3;4;3;1;2;1;3;3; ;0;0;0;0;0;0;0;0;0;1;2;4;1;1;1;4;1;2;2;4;4;4;4;4;4;3;2;2;3;2;3;3;1;1;0;0;0;0;0;1;0;1;,7173432428687
3727;1,0;1128;1959;62;10;5;1;2;3;1;3;1;1;13;2; ;2; ;1;7;1;5;1; ;1;2;1;1;1;1;1;2;1;2;2;1;2;2;2;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;2;3;2;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;3;1;3;3;5;4;4;3;4;1;3;3;3;4;2;4;4;3;1;0;0;0;0;0;0;0;2;,6786400891256
3727;1,0;1129;1967;54;8;4;1;5;3;2;2;1;1;0;2; ;2; ;2;2;2;1;2;1;1;1;1;2;1;1;2;1;1;1;1;1;2;1;2;1;2;1;1;1;1;4;5;4;2;1;1;1;1;2;2;3;2;3;2;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;3;3;3;3;1;1;0;1;2;2;2;2;4;4;3;5;1;4;4;1;1;1;0;0;0;0;0;0;2;,7994217400112
3727;1,0;1130;1969;51;8;4;1;3;2;4;2;1;1;14;2; ;2; ;1;7;1;1;1; ;2;2;2;3;2;3;3;3;2;3;3;2; ;2;2;2;2;2;1;1;2;1;2;3;2;2;3;1;2;3;3;3;3;3;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;2;2;2;2;3;4;2;4;2;3;3;3;3;2;3;3;2;0;1;0;1;1;0;0;1;1;,8427781401024
3727;1,0;1131;1988;33;4;2;1;2;3;2;3;1;1;3;2; ;2; ;1;2;3;5;2;2;2;1;1;1;1;2;2;2;2;2;2;2; ;2;2;1;1;1;1;1;1;2;5;2;1;1;2;2; ;2;2;1;3;2;2;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;2;0;2;2;2;2;2;4;4;4;3;1;3;4;1;1;0;1;0;0;0;0;0;2;,8772280803951
3727;1,0;1132;1959;62;10;5;1;2;3;2;3;1;1;31;2; ;2; ;2;6;3;2;2;2;1;1;2;2;1;2;1;1;1;2;2;1;3;1;1;1;2;1;1;1;2;4;4;3;2;4;1;1;1;2;3;2;2;1;3;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;4;3;1;1;13;2;3;1;2;2;4;4;4;4;1;4;4;1;1;0;0;0;0;0;0;0;2;,4708103932237
3727;1,0;1133;1961;60;10;5;1;7;2;1;1;1;1;17;2; ;2; ;2;3;3;6;1; ;3;2;2;4;2;2;2;4;4;4;4;1;1;2;2;2;2;1;1;1;1;4;5;5; ; ; ;2; ;3;4;1;3;4;4;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;4;2;1;0;1;1;4;1;1;4;2;3;1;1;4;4;1;1;0;1;0;0;1;0;0;2;,6968157977056
3727;1,0;1134;1967;54;8;4;1;7;3;1;1;1;1;25;2; ;2; ;2;6;1;1;1; ;2;2;2;3;1;2;1;2;2;2;3;1;2;1;2;2;2;1;1;1;1;3;5;5; ; ; ;1;3;2;3;2;4;3;3;1;2;1;2;1;1;0;0;0;0;0;1;0;0;0;1;2;1;1;1;1;1;2;3;1;55;2;2;3;2;2;3;3;4;4;1;4;4;2;1;0;0;0;0;1;0;0;2;,9180006096011
3727;1,0;1135;1971;50;8;4;1;3;3;1;2;1;1;25;2; ;2; ;2;6;2;1;1; ;2;2;2;1;2;1;1;2;1;2;2;1;60;2;1;1;1;1;1;1;1;3;4;5; ; ; ;1;2;2;2;2;3;2;2;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;3;3;3;1;5;2;2;2;3;1;3;4;3;4;2;4;4;2;1;0;0;0;0;1;0;0;1;,5251852884198
3727;1,0;1136;1972;48;7;4;1;5;3;2;2;1;1;3;2; ;2; ;1;5;2;2;1; ;2;2;2;2;2;3;2;2;3;2;2;1;2;1;2;1;1;2;1;1;2;2;2;4;3;2;1;1;2;2;3;2;1;3;1;1;2;1;2;3; ;0;0;0;0;0;0;0;0;0;2;2;2;1;2;1;3;2;2;2;1;2;3;3;4;3;4;3;4;4;2;4;3;1;0;1;0;0;0;1;0;0;1;,8525654787672
3727;1,0;1137;1986;35;5;3;1;7;3;1;1;1;1;15;2; ;2; ;2;3;2;4;1; ;2;2;3;2;2;2;1;2;2;2;3;2; ;1;2;2;2;1;1;1;1;3;4;3;3;3;3;1;2;2;2;2;3;3;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;2;2;3;2;21;2;2;3;2;1;3;4;3;3;2;2;4;2;1;0;1;0;0;0;0;0;2;,9555924705455
3727;1,0;1138;1993;28;3;2;1;8;3;2;1;1;1;1;2; ;2; ;2;6;2;3;2;1;1;2;2;2;2;4;1;2;2;4;2;2; ;2;2;2;1;1;1;1;1;3;5;5; ; ; ;2; ;2;2;2;1;4;4;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;1;2;4;1;1;1;4;2;1;1;0;1;2;2;2;1;4;3;4;1;2;3;3;1;1;0;0;0;0;0;0;0;2;1,2227839793225
3727;1,0;1139;1984;37;5;3;1;2;1;3;3;1;1;9;2; ;2; ;1;10;2;1;1; ;2;2;2;1;2;2;1;2;2;2;2;2; ;1;1;1;1;2;1;1;1;3;4;2;1;2;1;1;2;2;2;3;3;1;2;1;2;1;2;3; ;0;0;0;0;0;0;0;0;0;2;4;1;1;1;1;4;2;1;3;0;3;3;2;2;1;3;3;3;3;2;3;3;2;1;0;1;0;0;0;0;0;2;,7668065120046
3727;1,0;1140;1979;42;6;3;1;8;3;1;1;1;1;21;2; ;2; ;1;1;3;1;1; ;2;2;2;2;3;3;2;2;2;2;2;1;1;2;2;2;2;1;2; ;3;1;5;5; ; ; ;1;2;3;3;3;4;4;3;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;2;2;2;2;3;3;4;3;3;3;3;4;4;1;2;3;3;1;1;0;0;0;1;0;0;2;1,0937526879615
3727;1,0;1141;1967;54;8;4;1;2;3;2;3;1;1;31;2; ;2; ;1;6;1;5;2;1;1;1;1;1;1;2;1;1;1;1;2;1;3;2;1;1;2;2;1;1;1;1;4;1;2;2;1;1;1;2;1;3;2;1;1;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;4;1;1;4;0;5;4;4;4;2;2;2;4;3;2;3;3;2;1;1;1;0;0;0;0;0;1;,5766454317216
3727;1,0;1142;1961;60;10;5;1;1;2;4;3;1;1;8;2; ;2; ;1;11;2;1;2;1;2;2;2;2;2;2;2;1;1;2;1;2; ;1;2;2;1;1;1;2;1;2;5;2;1;1;1;1;1;2;2;3;1;1;1;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;3;1;1;2;0;3;2;1;2;2;4;4;4;4;1;3;3;3;1;1;0;0;0;0;0;0;1;,4914169903601
3727;1,0;1143;1981;40;6;3;1;2;3;2;3;1;1;17;2; ;2; ;2;6;2;5;2;1;3;3;3;1;2;2;2;2;2;3;2;2; ;1;2;2;1;1;1;1;1;2;4;1;1;2;2;1;3;2;2;2;2;2;3;1;2;1;3;1;1;0;0;0;0;0;0;1;0;0;2;2;1;1;1;1;4;2;1;2;15;2;2;2;2;2;4;4;4;4;2;3;3;2;1;0;1;0;0;0;0;0;2;,8538198648305
3727;1,0;1144;1958;63;10;5;1;8;3;9;1;1;1;18;2; ;2; ;2;2;2;4;2;2;1;1;1;3;1;3;1;1;2;3;3;1;4;1;2;1;1;2;1;1;1;1;5;5; ; ; ;1;1;2;3;1;3;4;4;1;2;2;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;1;2;2;0;1;1;3;1;1;4;4;4;4;1;2;3;1;1;0;0;0;0;0;0;0;2;,7174223948420
