fsd_no;fsd_vr;fsd_id;Syvu;ika;ika5;sukup;lisco2010_1;ltytyy_2012;toimi;tysuhpy;taikao;tsuhaika;vuokraty;sivutyo;sivutuni;vastaustapa;palkansa;ika10;toimi2;sose;tb_paino;K2;K3;K21c_4;K21c_5;K21c_10;K21c_12;K26_1;K26_2;K26_3;K20b_2;K20b_2a;K20b_5;K21b_1;K21b_2;K52c;K52a;K52b;K53;K53_1;K22_6;K22_8;K64;K42a;K43g;K43a;K43a_4;K43a_5;K20a_02;K20a_13;K44C;K44E;K44H;K44G;K44I;K11a_1;K11a_2;K11a_3;K11a_4;K21b_4;K21b_6;K65_1;K48;K47;K47a;K33a;K33_1;K33_2;K33b;K33_4;K33_3;K33b_1;K33_9;K33_5;K33_7;K33_6;K33_8;K33_10;K9a_07;K9a_07c;K9a_07b;K9a_11;K9a_09b;K9a_10b;K21c_8;K21c_9;K28a;K28b;K32;K55;K56a;K56b;K56c;K56d;K57a;K57b;K57c;K57d;K69;K22_1;K22_2;K23;K68_1;K68_2;K68_3;K68_4;K68_5;K68_6;K68_7;K68_8;K13_1;K13_2;K40
3784;1,0;1154;1976;46;7;2;1;3;2;1;1;4;2;2; ;2;3;4;14;1;,6806779136787;4;1;1;1;1;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;2;2;9;2;3;1;1;1;1;1;1;1;1;1;3;2;1;1;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;2;1;1;0;2;2;1;2;2;4;4;4;4;1;4;4;1;1;0;0;0;0;0;0;0;1; ;1
3784;1,0;1155;2001;21;2;2;5;3;2;1;1;1;2;2;0;2;2;1;7;2;1,7064541518013;2;2;1;1;1;1;1;1;1;1;1;1;1;5;1;1;2;1;1;2; ;1;1;5;5; ; ;1;1;1;1;1;1;1;4;3;2;2;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;3;2;3;1;2;1;1;1;10;3;3;3;4;2;4;4;4;5;2;4;2;1;0;1;0;0;0;0;0;0;1; ;2
3784;1,0;1156;1960;61;10;2;3;2;4;1;1;37;2;2; ;2;2;5;17;2;,5255801656324;6;3;4;4;4;4;4;4;4;1;3;4;2; ;2;2;2;1;2;2; ;3;1;5;5; ; ;2;4;4;4;4;4;4;4;4;1;2;3;1;4;2;2; ;1;2;1;1;1;2;2;2;2;2;2;2;2;3;3;3;1;3;3;2;1;3;2;7;4;5;4;2;1;2;3;3;3;1;4;4;1;0;1;0;0;0;0;0;0;1; ;2
3784;1,0;1157;1989;33;4;2;2;3;1;1;1;5;2;2; ;1;3;2;3;1;,8180287609724;3;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;1;1;1;1;1;1;3;4;1; ;1;1;3;1;1;1;1;1;2;3;3;1;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;4;2;1;3;0;2;3;1;3;2;3;4;4;2;1;2;4;1;1;0;0;1;0;0;0;0;1; ;2
3784;1,0;1158;1978;44;6;2;2;3;2;1;1;13;2;2; ;1;3;3;16;1;,7703459745339;7;2;3;3;2;2;3;3;2;2;2;2;1;2;2;1;2;2;2;1;2;2;2;2;5; ; ;2;2;3;2;3;3;2;2;3;4;3;3;1;4;2;2; ;2; ; ;3; ; ; ;2;2;2;2;2;1;2;2;2;1;1;1;2;2;3;2;11;4;4;3;4;3;4;4;3;4;1;3;3;3;1;1;0;0;1;0;0;0;1; ;2
3784;1,0;1159;1990;32;4;2;5;2;4;2;1;1;2;2; ;1;2;2;17;2;1,6831338260045;3;2;2;3;3;2;3;2;2;2;3;2;2; ;2;2;2;2;2;1;2;1;1;5;5; ; ;1;2;2;2;2;3;1;3;2;2;4;2;3;5;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;4;8;1;1;1;2;2;2;2;22;1;2;1;1;1;4;5;4;3;1;4;3;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1160;1987;34;4;2;2;2;4;1;1;0;2;2; ;1;3;2;15;1;,8154644547903;7;2;1;1;2;1;3;2;1;1;1;1;2; ;2;1;1;1;2;1;1;1;3;5;2;2;1;1;2;1;1;1;1;1;1;1;2;1;3;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;3;1;3;4;8;4;4;2;4;3;2;4;4;4;1;3;4;1;1;0;0;1;0;0;0;0;1; ;2
3784;1,0;1161;1974;47;7;2;3;3;1;2;2;0;2;2; ;1;2;4;6;2;1,5015079651231;7;2;2;2;2;2;2;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;4;5; ; ;1;1;1;1;1;1;1;3;3;3;1;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;3;2;1;5;1;2;1;4;1;4;4;4;5;1;4;3;1;1;0;0;1;0;0;0;0;1; ;1
3784;1,0;1162;1960;62;10;2;3;3;2;1;1;4;2;2; ;1;2;5;17;2;,5230158594502;3;2;2;1;2;2;2;1;1;2;2;1;1;2;2;2;2;2;1;1;1;1;2;5;5; ; ;1;2;1;1;1;1;1;3;3;3;3;2;2;4;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;2;1;3;1;1;1;6;2;4;2;4;2;3;4;3;3;1;3;3;2;0;0;0;0;0;1;0;0;2;1;2
3784;1,0;1163;1963;59;9;2;1;1;3;1;1;11;2;2; ;1;3;5;15;1;,5251667441893;11;1;2;3;2;3;2;2;3;3;3;3;1;2;1;2;2;2;2;1;1;1;2;4;1; ;1;1;2;1;1;1;2;2;2;2;3;1;2;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;2;3;3;3;3;4;3;2;2;3;3;3;4;2;3;3;4;0;0;0;0;0;1;0;0;1; ;1
3784;1,0;1164;1996;26;3;2;3;2;4;1;1;3;2;2; ;1;2;2;17;2;1,1099864151703;5;2;2;2;1;1;3;2;3;3;3;2;1;2;2;2;1;2;1;1;1;1;1;5;5; ; ;1;4;2;3;2;2;2;3;3;4;4;3;2;1;1;2; ;3; ; ;2; ; ; ;2;3;3;2;2;3;1;1;2;1;2;1;3;2;1;1;5;4;3;4;3;2;8;3;3;2;2;3;4;1;1;1;0;1;1;0;0;0;1; ;2
3784;1,0;1165;1978;43;6;2;2;3;2;1;1;17;2;2; ;1;3;3;10;1;,9672398798446;9;1;3;4;4;3;3;2;3;3;3;3;1;1;2;2;2;1;2;1;1;2;2;4;1; ;1;1;3;3;3;3;4;3;3;3;3;1;3;1;1;1;2; ;3; ; ;2; ; ; ;2;3;3;2;3;1;2;2;2;1;1;1;3;2;1;1;10;3;4;4;3;2;3;3;3;3;3;3;2;3;0;1;1;0;1;1;0;0;1; ;2
3784;1,0;1166;1993;28;3;2;2;3;2;2;2;1;2;2; ;1;3;2;18;1;2,9233633160553;1;2;1;1;1;1;1;1;2;1;1;1;2; ;1;1;1;1;1;1;1;1;2;5;1; ;1;2;3;2;1;2;1;1;1;2;2;1;2;2;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;3;1;1;0;2;1;2;2;1;4;4;4;4;2;3;3;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1167;1986;36;5;2;2;3;2;1;1;0;2;2; ;1;3;3;18;1;,7703459745339;11;2;2;1;1;1;2;1;2;1;1;1;2; ;1;1;1;1;1;1;1;1;4;5;1; ;1;1;1;1;1;1;1;1;2;2;3;1;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;3;1;1;3;1;2;3;3;1;3;3;4;4;2;3;3;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1168;1993;29;3;2;4;3;2;1;1;0;2;2; ;1;2;2;17;2;1,0911789565408;3;1;1;1;2;1;4;4;3;1;3;3;2; ;1;1;1;1;1;1;1;1;3;3;3; ;1;9;2;3;2;2;1;1;1;1;1;1;2;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;4;2;2;3;0;3;4;4;4;3;4;4;3;5;3;2;2;2;1;0;0;0;0;1;0;0;1; ;2
3784;1,0;1169;1982;40;6;2;2;1;3;1;1;1;2;2; ;1;3;3;13;1;,8118065228096;9;2;2;1;2;2;2;1;2;1;1;2;2; ;1;2;1;1;1;1;1;1;2;4;2;3;1;1;2;2;1;1;2;1;2;3;3;1;3;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;1;1;1;1;3;1;1;3;5;3;3;2;4;2;3;4;3;4;2;3;3;2;1;1;0;1;1;1;0;0;1; ;2
3784;1,0;1170;1961;61;10;2;4;3;2;1;1;20;2;2; ;1;2;5;19;2;,8999326602663;3;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2;2;2;1;2; ;1;4;5;5; ; ;1;2;2;2;2;3;3;2;2;2;2;2;2;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;3;2;2;0;1;2;2;2;2;3;3;4;4;2;3;3;3;1;1;0;0;0;1;0;1;1; ;2
3784;1,0;1171;1982;39;5;2;5;2;4;1;1;7;2;2;0;1;2;3;17;2;,9267929822520;1;3;2;2;2;2;3;2;3;2;3;2;1;1;2;2;1;2;1;2; ;2;2;5;4; ;3;1;3;2;1;2;2;3;4;4;4;4;3;3;3;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;10;5;3;3;2;1;3;3;3;3;2;3;3;2;1;1;0;0;1;0;1;0;1; ;2
3784;1,0;1172;1969;53;8;2;2;2;4;1;1;13;2;2; ;1;3;4;17;1;,6806779136787;4;2;2;2;2;2;3;2;2;2;3;3;1;1;1;1;1;1;1;1;1;2;2;5;3; ;1;1;3;3;2;2;2;2;4;4;4;1;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;3;1;3;1;4;1;1;2;8;4;4;3;3;2;3;3;4;3;2;4;4;1;0;1;0;0;0;0;0;0;1; ;2
3784;1,0;1173;1997;25;3;2;5;3;2;1;2;2;2;2; ;1;2;2;7;2;1,3916744729971;6;3;2;3;2;3;3;2;3;3;3;4;2; ;2;2;2;2;2;2; ;1;4;5;5; ; ;1;3;4;4;3;2;3;4;4;3;4;4;3;1;2;2; ;2; ; ;2; ; ; ;2;2;2;3;2;2;2;2;2;1;1;1;2;1;2;3;5;4;4;5;4;3;2;2;3;2;3;4;4;1;1;0;0;1;0;0;0;0;1; ;2
3784;1,0;1174;1974;47;7;2;2;1;3;1;1;10;2;2; ;1;3;4;15;1;,6679707553179;9;1;2;3;2;2;1;1;2;2;2;2;2; ;2;2;2;1;2;1;1;1;4;5;1; ;2;1;1;2;1;2;1;2;1;1;3;3;3;1;1;1;2; ;3; ; ;1;2;1;1;1;3;3;1;2;2;2;2;4;1;1;1;4;3;1;2;4;2;2;4;2;2;2;2;3;2;3;4;4;2;1;0;0;1;1;0;0;0;2;1;2
3784;1,0;1175;1964;58;9;2;3;3;2;1;1;22;2;2; ;1;2;5;10;2;1,0838707368341;11;1;3;2;3;3;2;2;3;4;4;3;2; ;1;2;1;2;1;1;1;1;1;4;1; ;1;1;2;2;2;2;2;2;3;3;3;1;3;3;1;1;2; ;3; ; ;3; ; ; ;2;2;2;2;3;3;1;1;4;1;1;1;4;1;3;3;12;4;4;4;4;4;2;2;2;2;3;3;3;3;0;1;0;0;0;1;0;1;2;1;2
3784;1,0;1176;1978;43;6;2;2;3;2;1;2;17;2;2; ;2;3;3;16;1;1,4133040152120;5;2;2;2;3;2;2;2;3;2;3;3;1;2;1;1;1;1;1;2; ;2;4;4;4; ;1;1;2;3;2;1;2;1;1;2;4;4;2;1;3;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;2;1;1;1;3;2;1;2;3;3;2;2;2;2;4;4;4;4;1;4;4;4;0;1;0;0;0;0;0;0;1; ;2
3784;1,0;1177;1988;34;4;2;3;2;4;2;1;0;2;2; ;1;2;2;17;2;1,1099864151703;5;2;2;2;2;2;2;2;2;2;2;2;2; ;1;1;1;1;1;1;1;1;2;5;2;3;1;1;3;3;2;2;2;3;2;3;3;2;2;1;2;1;2; ;2; ; ;2; ; ; ;2;3;3;2;2;3;2;1;2;1;1;1;4;3;2;2;8;3;3;3;3;2;3;3;3;2;2;4;3;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1178;1991;30;4;2;3;2;4;1;1;3;2;2; ;1;2;2;17;2;,9357455995058;6;2;2;2;2;2;3;3;2;2;2;1;1;3;1;2;1;2;1;1;1;1;2;5;4; ;2;1;3;2;2;2;2;1;2;1;3;2;2;1;3;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;2;4;2;1;3;1;1;2;5;3;3;3;3;3;3;3;2;4;1;4;4;1;1;0;0;1;1;0;0;0;1; ;2
3784;1,0;1179;1969;53;8;2;5;2;4;1;1;7;2;2; ;1;2;4;9;2;,8244177630360;4;2;2;2;2;2;3;3;3;3;3;3;2; ;2;2;2;2;2;2; ;3;1;4;5; ; ;1;3;3;4;4;8;4;4;4;4;4;3;1;5;1;2; ;3; ; ;3; ; ; ;3;3;3;3;3;1;2;2;2;1;1;1;1;3;2;1;40;2;2;2;2;1;4;4;4;4;1;3;3;2;1;0;0;0;0;1;0;0;1; ;2
3784;1,0;1180;1996;25;3;2;3;3;2;1;1;0;2;2; ;1;2;2;10;2;,8627171960032;6;1;1;1;1;1;2;1;2;2;2;1;2; ;1;2;1;2;1;1;1;2;1;5;2;2;1;1;2;2;1;2;1;2;1;2;3;1;2;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;5;3;3;2;2;1;4;4;4;4;2;3;3;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1181;1968;54;8;2;2;2;4;1;1;20;2;2; ;1;3;4;17;1;,6806779136787;6;2;2;2;1;1;3;2;1;1;1;2;1;8;1;2;1;1;1;1;2;1;2;3;4; ;1;1;2;1;1;1;1;1;2;2;3;3;1;1;1;1;2; ;2; ; ;2; ; ; ;2;3;2;3;3;3;2;1;2;1;2;1;4;3;1;1;1;2;3;2;3;2;4;4;4;5;1;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1182;1995;27;3;2;5;3;2;1;2;1;2;1;6;1;1;2;9;3;1,9583638230967;2;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;1;1;1;2; ;1;2;4;2;2;1;1;2;3;2;1;2;1;1;1;1;2;2;2;4;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;3;1;1;3;3;3;3;2;2;3;4;3;3;3;4;4;1;1;1;0;0;0;0;1;0;1; ;2
3784;1,0;1183;1993;29;3;2;5;3;2;1;2;2;2;2; ;1;2;2;7;2;1,3916744729971;3;3;2;2;1;1;2;2;1;2;2;1;2; ;1;1;1;1;2;1;1;2;1;1;5; ; ;1;3;2;2;1;2;2;4;4;3;4;4;1;2;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;3;1;1;1;3;2;4;8;5;5;4;5;4;3;2;2;4;3;3;3;2;1;1;0;0;1;0;0;0;2;2;2
3784;1,0;1184;1974;47;7;2;3;3;2;1;2;1;2;2; ;1;2;4;17;2;,6785270289397;1;2;1;1;1;1;2;1;2;1;2;1;1;4;1;2;1;1;2;1;1;2;2;4;1; ;1;1;2;2;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;3;3;2;2;0;2;2;2;3;2;4;4;4;2;1;4;4;1;1;1;1;0;0;0;0;0;1; ;1
3784;1,0;1185;1991;30;4;2;2;3;1;1;1;0;2;2; ;1;3;2;6;1;,8623037745601;3;1;1;1;1;1;1;1;1;1;1;1;2; ;2;1;1;1;1;1;1;1;1;4;4; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;4;1;1;2;2;2;1;1;1;4;5;5;5;1;3;4;1;1;0;0;0;0;0;0;0;2;1;2
3784;1,0;1186;1963;59;9;2;2;1;3;1;1;22;2;2; ;2;3;5;16;1;,6583503199247;2;2;2;1;2;1;1;1;2;2;2;2;2; ;2;2;1;1;2;1;1;1;4;5;2;4;1;1;2;2;1;1;1;2;2;3;3;1;3;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;2;2;2;2;5;2;3;3;2;2;3;3;3;3;2;3;3;2;1;1;0;0;0;0;1;0;1; ;2
3784;1,0;1187;1976;46;7;2;2;3;2;1;1;7;2;2; ;1;3;4;19;1;,6364029000910;2;2;3;3;4;4;3;3;3;3;3;3;2; ;2;2;2;1;2;1;1;1;2;3;1; ;1;2;2;4;3;3;4;3;3;3;3;1;3;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;1;2;1;2;1;1;1;4;2;1;3;4;4;5;5;5;2;2;2;2;2;3;3;4;2;1;1;0;1;1;0;0;0;1; ;2
3784;1,0;1188;1966;55;9;2;5;3;2;1;2;2;2;2; ;1;2;5;7;2;,7444993032312;2;2;1;1;2;2;2;2;1;1;1;1;2; ;1;1;1;2;1;1;1;1;4;5;5; ; ;1;2;2;2;2;2;2;3;3;3;2;2;2;1;1;2; ;3; ; ;3; ; ; ;3;3;3;2;3;2;2;1;2;1;1;1;2;2;2;2;16;3;2;2;2;2;3;3;3;2;2;1;3;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1189;1959;63;10;2;5;2;4;1;1;36;2;2; ;1;2;5;14;2;,7030387549555;5;2;3;3;2;3;3;3;2;2;2;2;1;16;1;2;1;1;1;1;1;1;2;4;2;2;1;1;3;3;2;3;2;3;3;3;3;3;3;1;1;1;2; ;1;2;1;3; ; ; ;3;3;3;2;3;3;1;1;2;1;1;1;3;2;3;3;6;4;4;3;4;3;4;3;4;3;2;3;3;3;0;0;0;0;0;1;0;0;1; ;1
3784;1,0;1190;1962;60;10;2;4;3;2;1;1;9;2;2; ;1;2;5;7;2;,7728493847994;7;1;1;1;1;1;2;1;2;1;2;2;2; ;1;1;1;2;2;1;1;1;2;5;4; ;3;1;2;1;2;1;2;1;3;2;4;3;3;2;2;1;2; ;2; ; ;2; ; ; ;2;3;3;2;2;3;2;1;1;1;1;1;2;4;1;1;5;1;1;1;3;3;4;3;4;4;1;4;4;3;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1191;1982;40;6;2;2;3;2;1;1;0;2;2; ;2;3;3;17;1;,7387781193070;3;9;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;2; ;1;4;5;2;3;1;1;1;2;1;2;1;1;3;1;2;1;2;1;1;1;1;3;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;3;1;1;12;2;2;2;2;2;4;4;4;4;2;4;4;1;1;1;0;0;0;0;0;0;1; ;2
3784;1,0;1192;1972;50;8;2;2;3;2;1;1;4;2;2; ;2;3;4;13;1;,6679707553179;3;1;2;2;2;2;3;2;3;2;3;3;2; ;1;2;2;1;1;1;1;2;1;5;2;1;1;1;2;2;2;2;2;3;2;3;4;1;3;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;2;9;3;25;3;4;4;3;9;3;3;3;4;2;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1193;1963;58;9;2;4;3;2;1;1;30;2;2; ;2;2;5;8;2;1,0551173469192;5;3;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;1;1;1;1;2;5;5; ; ;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;1;1;3;1;4;2;1;2;2;1;2;1;1;2;5;5;4;4;1;4;4;4;0;0;0;0;0;1;0;0;1; ;1
3784;1,0;1194;1966;56;9;2;1;2;4;1;1;12;2;2; ;2;3;5;18;1;,5251667441893;2;2;2;1;2;1;2;2;2;1;2;1;1;12;1;1;1;1;1;1;1;1;2;5;1; ;1;1;1;2;2;1;2;2;3;1;1;1;1;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;2;1;2;1;4;3;1;1;5;2;2;1;2;1;4;5;4;4;1;4;4;2;1;1;0;0;0;0;0;0;1; ;1
3784;1,0;1195;1959;63;10;2;3;2;4;1;1;33;2;2; ;2;2;5;17;2;,5571480208592;6;3;3;3;2;2;3;2;2;1;2;2;1;1;1;1;1;2;1;1;1;3;2;4;5; ; ;1;1;2;3;2;2;2;2;2;1;1;2;2;2;1;2; ;2; ; ;2; ; ; ;2;1;2;2;3;2;2;1;1;1;1;1;3;3;2;2;999;4;3;2;2;2;4;4;4;2;1;3;3;2;1;0;0;0;0;0;0;1;1; ;2
3784;1,0;1196;1981;40;6;2;2;3;2;1;1;1;2;2; ;1;3;3;4;1;,7703459745339;9;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;1;1;1;2;5;1; ;1;1;2;1;1;1;1;1;2;2;3;1;2;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;4;1;1;1;4;3;1;1;6;2;3;3;3;2;4;4;4;3;2;3;3;1;1;0;0;0;0;0;0;0;2;1;2
3784;1,0;1197;1983;39;5;2;2;1;3;1;1;2;2;2; ;1;3;3;13;1;,7387781193070;11;2;2;2;2;2;2;2;2;2;2;3;1;2;2;2;2;1;1;1;1;1;2;4;1; ;1;1;2;2;2;1;2;2;3;3;3;2;2;1;1;1;2; ;3; ; ;3; ; ; ;3;1;2;3;3;3;1;1;2;1;2;1;3;2;2;3;2;3;4;4;4;2;2;3;3;3;2;3;3;1;1;0;0;0;0;0;0;0;2;1;2
3784;1,0;1198;1961;60;10;2;3;3;2;2;1;0;2;2; ;2;2;5;17;2;,7728493847994;2;1;1;1;2;3;2;1;1;1;2;2;1;3;2;2;1;1;1;1;1;1;1;5;5; ; ;1;2;1;1;1;1;2;2;3;1;1;1;1;3;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;3;3;3;2;4;2;2;2;5;1;3;2;2;2;5;5;4;5;1;3;3;2;1;0;0;1;0;0;1;0;1; ;1
3784;1,0;1199;1968;54;8;2;3;3;1;1;1;35;2;2; ;1;2;4;3;2;,6785270289397;10;1;3;2;2;2;3;2;3;2;2;2;1;1;1;2;2;2;1;1;1;2;1;5;2;2;1;1;2;1;2;2;1;1;3;2;3;1;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;2;1;2;0;3;3;2;3;2;4;4;4;3;2;3;3;2;0;0;0;0;0;0;0;1;1; ;2
3784;1,0;1200;1974;48;7;2;2;3;1;1;1;0;2;2; ;2;3;4;3;1;,6679707553179;7;1;1;1;1;1;2;2;2;2;3;2;1;3;1;1;1;2;1;1;1;1;2;1;5; ; ;1;3;1;1;1;1;9;1;1;1;1;1;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;1;1;1;1;1;1;1;4;2;1;1;0;3;3;1;3;2;4;5;3;4;1;2;2;1;1;0;0;0;0;0;0;0;2;1;2
3784;1,0;1201;1960;62;10;2;2;3;2;1;1;10;2;2; ;2;3;5;16;1;1,0098490075954;9;1;3;3;2;3;3;2;2;2;2;2;1;2;1;2;1;1;1;1;1;2;4;4;4; ;3;2;4;3;3;3;3;2;3;3;3;4;3;3;5;1;2; ;2; ; ;1;2;1;2;2;1;1;2;1;2;2;2;1;1;3;1;3;2;3;2;10;3;4;3;4;2;4;4;4;4;2;2;4;3;1;1;0;1;0;0;1;0;1; ;2
3784;1,0;1202;1962;60;10;2;2;1;3;1;1;7;2;2;0;1;3;5;16;1;,5251667441893;11;2;3;3;3;3;3;1;3;2;2;3;1;2;1;2;1;2;2;2; ;2;2;2;2;3;1;2;2;4;4;4;2;4;2;3;3;2;2;1;2;1;2; ;3; ; ;3; ; ; ;3;3;3;3;3;3;2;1;1;1;1;1;4;2;2;1;7;4;3;4;4;1;4;4;4;4;1;4;4;1;0;0;0;0;0;1;0;0;1; ;1
3784;1,0;1203;1960;61;10;2;3;2;4;1;2;9;2;2; ;1;2;5;17;2;,5230158594502;5;2;2;2;2;2;2;2;2;2;2;2;1;4;1;1;1;2;2;1;1;1;3;5;2;2;1;1;2;2;2;2;2;2;2;2;2;2;3;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;4;1;1;1;4;3;2;1;1;2;1;2;2;2;3;4;4;4;2;3;3;4;0;0;0;0;0;1;0;0;1; ;2
3784;1,0;1204;1970;52;8;2;4;3;1;1;1;2;2;2; ;1;2;4;3;2;,9283605542889;7;2;2;2;2;2;2;1;2;2;2;1;2; ;2;1;2;1;1;1;1;1;2;2;2;2;1;1;2;1;1;1;2;1;2;2;2;2;2;1;1;1;2; ;2; ; ;3; ; ; ;3;3;3;3;3;3;2;1;1;1;1;1;3;2;2;2;5;3;3;3;4;3;4;4;4;4;2;3;3;2;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1205;1980;42;6;2;2;2;4;1;1;7;2;2; ;2;3;3;16;1;,7362138131249;6;3;2;2;1;2;3;3;3;2;2;1;2; ;1;2;1;2;1;2; ;1;1;2;5; ; ;1;2;4;4;4;2;4;3;3;4;3;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;3;3;3;1;2;3;4;4;4;3;3;2;4;4;4;4;1;4;4;1;1;1;1;1;0;1;1;0;1; ;2
3784;1,0;1206;2000;22;2;2;3;3;2;2;1;0;2;2; ;2;2;1;7;2;2,4314564344839;2;1;1;1;1;1;1;1;1;1;1;1;2; ;2;1;1;1;1;2; ;1;4;5;4; ;1;1;2;1;1;1;1;1;2;1;1;4;1;3;1;1;1;1;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;3;1;1;3;3;1;1;0;1;3;1;1;2;5;5;4;5;1;4;4;1;1;1;1;1;1;0;1;1;2;2;2
3784;1,0;1207;1996;26;3;2;2;3;2;1;1;2;2;2; ;1;3;2;13;1;,8910571644750;11;1;2;1;2;1;2;2;2;1;3;2;1;1;2;2;1;1;1;1;1;1;2;4;2;3;1;1;1;2;3;2;1;2;3;4;4;1;3;1;1;1;2; ;2; ; ;2; ; ; ;2;1;3;2;2;2;1;1;1;1;1;1;4;2;2;3;0;3;3;4;3;4;3;2;3;2;3;3;3;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1208;1980;42;6;2;3;2;4;1;2;5;2;2; ;1;2;3;17;2;,9293572884341;6;3;2;2;2;3;2;1;1;2;2;2;2; ;1;2;2;2;2;2; ;2;2;5;5; ; ;1;2;1;2;1;1;1;4;3;3;4;4;3;1;1;2; ;2; ; ;2; ; ; ;2;2;2;1;2;3;2;1;2;1;3;1;4;3;1;1;10;2;3;2;2;2;4;4;2;3;1;4;4;1;1;1;0;1;0;1;0;0;1; ;2
3784;1,0;1209;1963;59;9;2;2;2;4;1;1;36;2;2; ;2;3;5;17;1;,7281609497686;3;3;1;1;2;2;2;2;2;1;1;2;1;999;1;1;1;1;1;1;1;2;1;4;5; ; ;1;3;2;2;1;1;1;3;3;2;3;2;1;5;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;3;3;2;2;2;2;22;3;3;3;3;2;3;4;2;3;1;3;4;1;1;0;0;0;0;0;0;0;1; ;2
